DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/10/2018,0:43,BROOKLYN,11210,40.636086,-73.95091,"(40.636086, -73.95091)",FLATBUSH AVENUE                 ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,0:41,,,40.825935,-73.85913,"(40.825935, -73.85913)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Tire Failure/Inadequate,,,,3860898,SPORT UTILITY / STATION WAGON,TAXI,,,
03/10/2018,0:37,QUEENS,11426,40.724777,-73.72979,"(40.724777, -73.72979)",,,237-16    FAIRBURY AVENUE               ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3860013,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:34,,,40.822834,-73.941925,"(40.822834, -73.941925)",WEST 145 STREET                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3861649,TAXI,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:31,MANHATTAN,10065,40.76348,-73.96728,"(40.76348, -73.96728)",LEXINGTON AVENUE                ,EAST 61 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3860410,TAXI,TAXI,,,
03/10/2018,0:30,STATEN ISLAND,10302,40.637276,-74.12785,"(40.637276, -74.12785)",RECTOR STREET                   ,RICHMOND TERRACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861441,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,0:30,BROOKLYN,11223,40.607338,-73.96189,"(40.607338, -73.96189)",CONEY ISLAND AVENUE             ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861777,SPORT UTILITY / STATION WAGON,TAXI,,,
03/10/2018,0:30,BROOKLYN,11208,40.67059,-73.876114,"(40.67059, -73.876114)",BLAKE AVENUE                    ,MILFORD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861580,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,0:10,,,40.664745,-73.74003,"(40.664745, -73.74003)",BROOKVILLE BOULEVARD            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860011,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,0:07,,,40.69168,-73.999344,"(40.69168, -73.999344)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3859948,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:06,BRONX,10469,40.88294,-73.855644,"(40.88294, -73.855644)",,,914       EAST 221 STREET               ,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3865382,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/10/2018,0:02,MANHATTAN,10022,40.760506,-73.96608,"(40.760506, -73.96608)",,,240       EAST 58 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3859951,TAXI,,,,
03/10/2018,0:00,,,40.62819,-74.137314,"(40.62819, -74.137314)",MONTELL STREET                  ,DECKER AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3860562,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,0:00,BRONX,10451,40.825573,-73.918465,"(40.825573, -73.918465)",EAST 161 STREET                 ,MORRIS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3861963,PASSENGER VEHICLE,,,,
03/10/2018,0:00,,,40.67066,-73.957985,"(40.67066, -73.957985)",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,,,,3862416,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,0:00,,,40.832012,-73.85621,"(40.832012, -73.85621)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860931,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,0:00,QUEENS,11428,40.715343,-73.74845,"(40.715343, -73.74845)",HOLLIS COURT BOULEVARD          ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860066,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,0:00,QUEENS,11423,40.71606,-73.761185,"(40.71606, -73.761185)",,,90-09     199 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860545,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:00,QUEENS,11411,40.690914,-73.72819,"(40.690914, -73.72819)",LINDEN BOULEVARD                ,234 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,3860155,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
03/10/2018,0:00,QUEENS,11372,40.748585,-73.87619,"(40.748585, -73.87619)",,,90-07     ELMHURST AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3868506,PASSENGER VEHICLE,,,,
03/10/2018,0:00,MANHATTAN,10016,40.7455,-73.97762,"(40.7455, -73.97762)",,,212       EAST 34 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3859964,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:00,MANHATTAN,10013,40.71995,-74.00859,"(40.71995, -74.00859)",HUDSON STREET                   ,NORTH MOORE STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3860152,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,0:00,MANHATTAN,10001,40.748535,-73.994514,"(40.748535, -73.994514)",,,259       WEST 29 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860796,TAXI,SPORT UTILITY / STATION WAGON,,,
03/10/2018,0:00,BRONX,10472,40.831764,-73.87515,"(40.831764, -73.87515)",MORRISON AVENUE                 ,EAST 172 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3860920,VN,PASSENGER VEHICLE,,,
